loss,mae,mse,val_loss,val_mae,val_mse,epoch
0.257392555475235,0.4336012601852417,0.257392555475235,0.08442763239145279,0.2690557539463043,0.08442763239145279,0
0.08118100464344025,0.22262288630008698,0.08118100464344025,0.0038041428197175264,0.04826773330569267,0.0038041428197175264,1
0.004791197367012501,0.05493628978729248,0.004791197367012501,0.002160584321245551,0.034624774008989334,0.002160584321245551,2
0.0027213802095502615,0.04045143723487854,0.0027213802095502615,0.0026030351873487234,0.039200931787490845,0.0026030351873487234,3
0.0017373735317960382,0.032012689858675,0.0017373735317960382,0.0019048908725380898,0.03746526688337326,0.0019048908725380898,4
0.001410721568390727,0.030257193371653557,0.001410721568390727,0.001781781087629497,0.032823510468006134,0.001781781087629497,5
0.0015156416920945048,0.03134895861148834,0.0015156416920945048,0.0031124651432037354,0.04498149827122688,0.0031124651432037354,6
0.004038034472614527,0.051319584250450134,0.004038034472614527,0.013219705782830715,0.10268677026033401,0.013219705782830715,7
0.018842656165361404,0.1225750744342804,0.018842656165361404,0.03324863687157631,0.16640955209732056,0.03324863687157631,8
0.03838575631380081,0.17404517531394958,0.03838575631380081,0.019325852394104004,0.12172946333885193,0.019325852394104004,9
0.020359564572572708,0.12156189978122711,0.020359564572572708,0.0023542328272014856,0.037570446729660034,0.0023542328272014856,10
0.0015714409528300166,0.02889937162399292,0.0015714409528300166,0.0008670082315802574,0.02369505912065506,0.0008670082315802574,11
0.000567014270927757,0.020012332126498222,0.000567014270927757,0.0007274464587680995,0.022320570424199104,0.0007274464587680995,12
0.0005049760802648962,0.019416358321905136,0.0005049760802648962,0.0006039547733962536,0.019872868433594704,0.0006039547733962536,13
0.0006526497309096158,0.021399393677711487,0.0006526497309096158,0.0014736222801730037,0.03219112008810043,0.0014736222801730037,14
0.005170139484107494,0.059061165899038315,0.005170139484107494,0.01925709843635559,0.13078859448432922,0.01925709843635559,15
0.0321190245449543,0.16298365592956543,0.0321190245449543,0.020575158298015594,0.12511780858039856,0.020575158298015594,16
0.022135693579912186,0.12470382452011108,0.022135693579912186,0.008296876214444637,0.07884151488542557,0.008296876214444637,17
0.012434270232915878,0.09434077143669128,0.012434270232915878,0.007169803138822317,0.07517651468515396,0.007169803138822317,18
0.00522717647254467,0.06225278228521347,0.00522717647254467,0.005031147971749306,0.058716755360364914,0.005031147971749306,19
0.010544853284955025,0.08498681336641312,0.010544853284955025,0.00645459396764636,0.06201257184147835,0.00645459396764636,20
0.005469632335007191,0.061826057732105255,0.005469632335007191,0.003067645011469722,0.04817408323287964,0.003067645011469722,21
0.0051165553741157055,0.06254792958498001,0.0051165553741157055,0.004923626780509949,0.06593688577413559,0.004923626780509949,22
0.008666411973536015,0.08296331018209457,0.008666411973536015,0.01167664397507906,0.10150697827339172,0.01167664397507906,23
0.014079829677939415,0.11018278449773788,0.014079829677939415,0.013851105235517025,0.10831717401742935,0.013851105235517025,24
0.019260672852396965,0.12352954596281052,0.019260672852396965,0.01107440609484911,0.08879219740629196,0.01107440609484911,25
0.021521372720599174,0.12967966496944427,0.021521372720599174,0.0068305605091154575,0.07340507209300995,0.0068305605091154575,26
0.00618886761367321,0.0688411146402359,0.00618886761367321,0.0020730721298605204,0.03691384568810463,0.0020730721298605204,27
0.0037276071961969137,0.053045712411403656,0.0037276071961969137,0.003306672675535083,0.05321371555328369,0.003306672675535083,28
0.004840036388486624,0.06271947175264359,0.004840036388486624,0.00997056532651186,0.08189529180526733,0.00997056532651186,29
0.015370242297649384,0.10786454379558563,0.015370242297649384,0.007822406478226185,0.08243142813444138,0.007822406478226185,30
0.007294665090739727,0.07366714626550674,0.007294665090739727,0.0017719169845804572,0.03621070459485054,0.0017719169845804572,31
0.001834931899793446,0.03515952080488205,0.001834931899793446,0.0026569075416773558,0.042487096041440964,0.0026569075416773558,32
0.0024762917309999466,0.042214151471853256,0.0024762917309999466,0.006704028695821762,0.06708938628435135,0.006704028695821762,33
0.006865214556455612,0.07484472543001175,0.006865214556455612,0.011820006184279919,0.08612829446792603,0.011820006184279919,34
0.017874425277113914,0.1109684482216835,0.017874425277113914,0.011225367896258831,0.09149565547704697,0.011225367896258831,35
0.016801968216896057,0.10814737528562546,0.016801968216896057,0.0030594535637646914,0.051042020320892334,0.0030594535637646914,36
0.0026007485575973988,0.045063432306051254,0.0026007485575973988,0.0004092919116374105,0.016995154321193695,0.0004092919116374105,37
0.0004231555212754756,0.016858737915754318,0.0004231555212754756,0.0008600044529885054,0.021516621112823486,0.0008600044529885054,38
0.0006279600202105939,0.019037513062357903,0.0006279600202105939,0.0016213711351156235,0.035994913429021835,0.0016213711351156235,39
0.0018812243361026049,0.03841644152998924,0.0018812243361026049,0.0052042375318706036,0.05906299874186516,0.0052042375318706036,40
0.009784397669136524,0.08722501993179321,0.009784397669136524,0.020315876230597496,0.12631092965602875,0.020315876230597496,41
0.01692351885139942,0.11694209277629852,0.01692351885139942,0.0076929847709834576,0.07680254429578781,0.0076929847709834576,42
0.007956985384225845,0.08028077334165573,0.007956985384225845,0.001780864899046719,0.03573566675186157,0.001780864899046719,43
0.0016781018348410726,0.03371574357151985,0.0016781018348410726,0.0003191019350197166,0.015205844305455685,0.0003191019350197166,44
0.0008993414230644703,0.019936131313443184,0.0008993414230644703,0.000524047645740211,0.019019486382603645,0.000524047645740211,45
0.0008395924232900143,0.02333834208548069,0.0008395924232900143,0.0005011644097976387,0.01869896985590458,0.0005011644097976387,46
0.001968176569789648,0.035333238542079926,0.001968176569789648,0.007660917472094297,0.07771673053503036,0.007660917472094297,47
0.01559412106871605,0.11023413389921188,0.01559412106871605,0.006476133596152067,0.07654008269309998,0.006476133596152067,48
0.007860323414206505,0.07950333505868912,0.007860323414206505,0.012027296237647533,0.10279161483049393,0.012027296237647533,49
0.01483052410185337,0.10868806391954422,0.01483052410185337,0.007002105470746756,0.07530219107866287,0.007002105470746756,50
0.009773747064173222,0.08680269122123718,0.009773747064173222,0.001988285453990102,0.03457680717110634,0.001988285453990102,51
0.0013838658342137933,0.031346410512924194,0.0013838658342137933,0.0003707334108185023,0.016640039160847664,0.0003707334108185023,52
0.00035006634425371885,0.015040288679301739,0.00035006634425371885,0.00032572352210991085,0.012604515068233013,0.00032572352210991085,53
0.00032100232783704996,0.014767422340810299,0.00032100232783704996,0.0008019573870114982,0.02355947345495224,0.0008019573870114982,54
0.0012035819236189127,0.02788667567074299,0.0012035819236189127,0.002757398411631584,0.04723302647471428,0.002757398411631584,55
0.005205607041716576,0.06376945227384567,0.005205606576055288,0.013835519552230835,0.10733196139335632,0.013835519552230835,56
0.020150603726506233,0.12372657656669617,0.020150603726506233,0.008176322095096111,0.08392155170440674,0.008176322095096111,57
0.015230691991746426,0.1053256019949913,0.015230691991746426,0.003711817553266883,0.044247519224882126,0.003711817553266883,58
0.0018770217429846525,0.032206904143095016,0.0018770217429846525,0.00035103640402667224,0.013676483184099197,0.00035103640402667224,59
0.0005154023529030383,0.0172520000487566,0.0005154023529030383,0.0002608200302347541,0.011636361479759216,0.0002608200302347541,60
0.0002888099988922477,0.013172490522265434,0.0002888099988922477,0.00033754835021682084,0.011666424572467804,0.00033754835021682084,61
0.00019121683726552874,0.01082791481167078,0.00019121683726552874,0.00040656293276697397,0.013089288957417011,0.00040656293276697397,62
0.00021224323427304626,0.012373114004731178,0.00021224323427304626,0.0006323566194623709,0.021012073382735252,0.0006323566194623709,63
0.0014302448835223913,0.03080364502966404,0.0014302448835223913,0.0044020009227097034,0.06207163631916046,0.0044020009227097034,64
0.008298053406178951,0.08075641840696335,0.008298053406178951,0.017075980082154274,0.11741169542074203,0.017075980082154274,65
0.02336852438747883,0.13041485846042633,0.02336852438747883,0.004658309277147055,0.057432785630226135,0.004658309277147055,66
0.006431152578443289,0.0706978365778923,0.006431152578443289,0.0028023149352520704,0.03734758868813515,0.0028023149352520704,67
0.0012197591131553054,0.024641942232847214,0.0012197591131553054,0.00025454408023506403,0.010749044828116894,0.00025454408023506403,68
0.00023303301713895053,0.010923787020146847,0.00023303301713895053,0.00048381698434241116,0.014654864557087421,0.00048381698434241116,69
0.00021782072144560516,0.010675016790628433,0.00021782072144560516,0.00023827380209695548,0.012334729544818401,0.00023827380209695548,70
0.00028668317827396095,0.013012445531785488,0.00028668317827396095,0.0008562724106013775,0.024827083572745323,0.0008562724106013775,71
0.0021617377642542124,0.03969583660364151,0.0021617377642542124,0.003236868418753147,0.054972171783447266,0.003236868418753147,72
0.004279427230358124,0.060532134026288986,0.004279427230358124,0.012490314431488514,0.10015936940908432,0.012490314431488514,73
0.01529000885784626,0.10633476823568344,0.01529000885784626,0.014528635889291763,0.10631027817726135,0.014528635889291763,74
0.016094816848635674,0.10460130125284195,0.016094816848635674,0.0009198469924740493,0.023366404697299004,0.0009198469924740493,75
0.002353467047214508,0.03495661914348602,0.002353467047214508,0.0003519785823300481,0.014869950711727142,0.0003519785823300481,76
0.0004820043104700744,0.017294829711318016,0.0004820043104700744,0.0002626208879519254,0.014449643902480602,0.0002626208879519254,77
0.000248266413109377,0.012913637794554234,0.000248266413109377,0.00037122867070138454,0.014622330665588379,0.00037122867070138454,78
0.00020216809934936464,0.011575903743505478,0.00020216809934936464,0.0003039274306502193,0.012374038808047771,0.0003039274306502193,79
0.00018676168110687286,0.010415952652692795,0.00018676168110687286,0.0006193313747644424,0.021485088393092155,0.0006193313747644424,80
0.0006053160759620368,0.02013706974685192,0.0006053160759620368,0.0011315395822748542,0.027310429140925407,0.0011315395822748542,81
0.0025898199528455734,0.04301544278860092,0.0025898199528455734,0.003584284568205476,0.0582348108291626,0.003584284568205476,82
0.004438223782926798,0.059650130569934845,0.004438223782926798,0.009419572539627552,0.09039700031280518,0.009419572539627552,83
0.015524285845458508,0.11173351854085922,0.015524285845458508,0.009857150726020336,0.0946991965174675,0.009857150726020336,84
0.009111359715461731,0.08525777608156204,0.009111359715461731,0.0013097586343064904,0.02804546244442463,0.0013097586343064904,85
0.003128199139609933,0.043220438063144684,0.003128199139609933,0.0006111976108513772,0.023405475541949272,0.0006111976108513772,86
0.00042825003038160503,0.01777993142604828,0.00042825003038160503,9.34460767894052e-05,0.007522737141698599,9.34460767894052e-05,87
0.00020466942805796862,0.010911503806710243,0.00020466942805796862,0.00012292139581404626,0.008426198735833168,0.00012292139581404626,88
0.00021027826005592942,0.010300211608409882,0.00021027826005592942,0.00016763150051701814,0.01093247439712286,0.00016763150051701814,89
0.00022594026813749224,0.01089295744895935,0.00022594026813749224,0.00035532863694243133,0.01730302721261978,0.00035532863694243133,90
0.0010018261382356286,0.025867938995361328,0.0010018261382356286,0.0036112891975790262,0.05220697447657585,0.0036112891975790262,91
0.006670836359262466,0.07143043726682663,0.006670836359262466,0.014054444618523121,0.11002802848815918,0.014054444618523121,92
0.01613367721438408,0.11364565789699554,0.01613367721438408,0.007634831592440605,0.07659479975700378,0.007634831592440605,93
0.007597196381539106,0.07271362096071243,0.007597196381539106,0.0009537771693430841,0.024893557652831078,0.0009537771693430841,94
0.0008977061952464283,0.02482552081346512,0.0008977061952464283,0.0006794637884013355,0.022228332236409187,0.0006794637884013355,95
0.0005120923742651939,0.0190934669226408,0.0005120923742651939,0.0005611471715383232,0.019883671775460243,0.0005611471715383232,96
0.00038778805173933506,0.015997106209397316,0.00038778805173933506,0.00039414758794009686,0.01677600108087063,0.00039414758794009686,97
0.0002042150154011324,0.011472121812403202,0.0002042150154011324,0.00035044364631175995,0.014965378679335117,0.00035044364631175995,98
0.00019558753410819918,0.011263562366366386,0.00019558753410819918,0.00039897835813462734,0.017312394455075264,0.00039897835813462734,99
0.0003359050315339118,0.01544111967086792,0.0003359050315339118,0.0012176921591162682,0.031560901552438736,0.0012176921591162682,100
0.0017578114056959748,0.03832494094967842,0.0017578114056959748,0.003451567143201828,0.05336403474211693,0.003451567143201828,101
0.002630228642374277,0.04248560592532158,0.002630228642374277,0.0030474907252937555,0.04500793293118477,0.0030474907252937555,102
0.003781119827181101,0.04701484739780426,0.003781119827181101,0.00900034699589014,0.0845903679728508,0.00900034699589014,103
0.01238287054002285,0.09988720715045929,0.01238287054002285,0.010799285024404526,0.0835251435637474,0.010799285024404526,104
0.013500925153493881,0.09789665043354034,0.013500925153493881,0.002142383949831128,0.03313710168004036,0.002142383949831128,105
0.0017728527309373021,0.029420198872685432,0.0017728527309373021,0.00014294523862190545,0.008594154380261898,0.00014294523862190545,106
0.0003223670937586576,0.013265125453472137,0.0003223670937586576,0.0001412426499882713,0.00952707976102829,0.0001412426499882713,107
0.00022115367755759507,0.011470717377960682,0.00022115367755759507,6.670577568002045e-05,0.005964135285466909,6.670577568002045e-05,108
0.0001010107880574651,0.008066448383033276,0.0001010107880574651,0.00017829320859164,0.010857763700187206,0.00017829320859164,109
0.00015579923638142645,0.009526131674647331,0.00015579923638142645,0.0005064436700195074,0.01928837038576603,0.0005064436700195074,110
0.000598776328843087,0.021086737513542175,0.000598776328843087,0.002143540419638157,0.041236694902181625,0.002143540419638157,111
0.004355980549007654,0.05813205614686012,0.004355980549007654,0.011507391929626465,0.10055851936340332,0.011507391929626465,112
0.01314377412199974,0.10423069447278976,0.01314377412199974,0.0038407135289162397,0.05511054769158363,0.0038407135289162397,113
0.002083744155243039,0.03626423701643944,0.002083744155243039,0.00045366448466666043,0.018269523978233337,0.00045366448466666043,114
0.00023868319112807512,0.012673499993979931,0.00023868319112807512,0.0001293762616114691,0.009603156708180904,0.0001293762616114691,115
0.0001110644152504392,0.008138197474181652,0.0001110644152504392,0.00012102344771847129,0.007780100684612989,0.00012102344771847129,116
0.00010967617708956823,0.008505085483193398,0.00010967617708956823,9.655470057623461e-05,0.007267168257385492,9.655470057623461e-05,117
0.0003476264246273786,0.015511284582316875,0.0003476264246273786,0.0014030681923031807,0.03531332314014435,0.0014030681923031807,118
0.002881854772567749,0.04766754433512688,0.002881854772567749,0.0038206882309168577,0.05792418494820595,0.0038206882309168577,119
0.0046671428717672825,0.06409923732280731,0.0046671428717672825,0.004090785048902035,0.06105238199234009,0.004090785048902035,120
0.004838221240788698,0.06329059600830078,0.004838221240788698,0.0018512554233893752,0.04098031297326088,0.0018512554233893752,121
0.0015359243843704462,0.03194846957921982,0.0015359243843704462,6.361280247801915e-05,0.006355495657771826,6.361280247801915e-05,122
0.00019531148427631706,0.010799427516758442,0.00019531148427631706,0.0003517821023706347,0.015364947728812695,0.0003517821023706347,123
0.002815235173329711,0.039717696607112885,0.002815235173329711,0.003948006313294172,0.05941162630915642,0.003948006313294172,124
0.0045265816152095795,0.06156479939818382,0.0045265816152095795,0.007079663220793009,0.06842625886201859,0.007079663220793009,125
