loss,mae,mse,val_loss,val_mae,val_mse,epoch
0.004905129782855511,0.06913761049509048,0.004905129782855511,0.001044056611135602,0.030946560204029083,0.001044056611135602,0
0.0010760878212749958,0.029988573864102364,0.0010760878212749958,0.0003699890512507409,0.01889698952436447,0.0003699890512507409,1
0.000329399888869375,0.016225114464759827,0.000329399888869375,0.00015766981232445687,0.0074204737320542336,0.00015766981232445687,2
9.664726530900225e-05,0.0061740451492369175,9.664726530900225e-05,0.00012764634448103607,0.007533131167292595,0.00012764634448103607,3
8.16894244053401e-05,0.00663271639496088,8.16894244053401e-05,0.00013220959226600826,0.009203861467540264,0.00013220959226600826,4
8.449744927929714e-05,0.007998481392860413,8.449744927929714e-05,9.952338587027043e-05,0.007579116150736809,9.952338587027043e-05,5
5.176191189093515e-05,0.006353000178933144,5.176191189093515e-05,2.1327634385670535e-05,0.003070260165259242,2.1327634385670535e-05,6
5.619761395792011e-06,0.001681273221038282,5.619761395792011e-06,1.904376404127106e-05,0.003296949900686741,1.904376404127106e-05,7
6.145222414488671e-06,0.0020411009900271893,6.145222414488671e-06,2.8178437787573785e-05,0.004879839718341827,2.8178437787573785e-05,8
1.894743945740629e-05,0.00407345499843359,1.894743945740629e-05,0.00015423036529682577,0.011647529900074005,0.00015423036529682577,9
0.0001819346216507256,0.01281767338514328,0.0001819346216507256,0.0010358274448662996,0.03178378567099571,0.0010358274448662996,10
0.0011315266601741314,0.033387258648872375,0.0011315266601741314,0.0018585673533380032,0.04199934005737305,0.0018585673533380032,11
0.0018898037960752845,0.042500779032707214,0.0018898037960752845,0.0006466445629484951,0.02515525557100773,0.0006466445629484951,12
0.0006039203726686537,0.024265887215733528,0.0006039203726686537,0.00013234277139417827,0.011179909110069275,0.00013234277139417827,13
0.00012088059884263203,0.01058937143534422,0.00012088059884263203,5.014469206798822e-05,0.006949303206056356,5.014469206798822e-05,14
3.840534918708727e-05,0.005978226196020842,3.840534918708727e-05,2.058677637251094e-05,0.0036471146158874035,2.058677637251094e-05,15
6.706808107992401e-06,0.0021929375361651182,6.706808107992401e-06,1.8469641872798093e-05,0.002402843674644828,1.8469641872798093e-05,16
4.370824171928689e-06,0.0011938541429117322,4.370824171928689e-06,1.6047190001700073e-05,0.0021964567713439465,1.6047190001700073e-05,17
3.625052613642765e-06,0.0010467059910297394,3.625052613642765e-06,2.186615893151611e-05,0.002850378630682826,2.186615893151611e-05,18
9.224171662935987e-06,0.002471739426255226,9.224171662935987e-06,5.8613906730897725e-05,0.00661524198949337,5.8613906730897725e-05,19
4.505558172240853e-05,0.006432884372770786,4.505558172240853e-05,0.0003909668594133109,0.0191570445895195,0.0003909668594133109,20
0.0004371443937998265,0.020167486742138863,0.0004371443937998265,0.0020215034019201994,0.043403469026088715,0.0020215034019201994,21
0.0018517660209909081,0.042110685259103775,0.0018517660209909081,0.00022996806364972144,0.013669765554368496,0.00022996806364972144,22
0.00015826750313863158,0.011774363927543163,0.00015826750313863158,3.6099765566177666e-05,0.0026217615231871605,3.6099765566177666e-05,23
1.2411118404997978e-05,0.0017851535230875015,1.2411118404997978e-05,2.1524654584936798e-05,0.00353572191670537,2.1524654584936798e-05,24
9.560199032421224e-06,0.0024100535083562136,9.560199032421224e-06,3.3494539820821956e-05,0.005005684215575457,3.3494539820821956e-05,25
3.149054464302026e-05,0.005284178536385298,3.149054464302026e-05,7.334751717280596e-05,0.00789758749306202,7.334751717280596e-05,26
7.58793976274319e-05,0.008174550719559193,7.58793976274319e-05,0.00018147302034776658,0.013077792711555958,0.00018147302034776658,27
0.00020008458523079753,0.013914608396589756,0.00020008458523079753,0.000731628155335784,0.026415519416332245,0.000731628155335784,28
