3.813,2.812,4.89,7.568,3.326,6.382,5.352,3.706,1.484,5.739,21.303,13.969,0.449,6.889,5.356,1.889,-8.381,-5.029,7.76,6.723,8.137,8.231,7.709,5.939,4.093,12.896,13.951,3.507,11.613,6.984,6.345,10.182,2.885,8.092,6.783,1.245,4.755,7.87,3.296,8.104,7.442,7.126,8.033,5.897,14.898,26.405,8.313,-2.618,2.301,11.701,7.861,-0.477,5.444,6.417,-17.048,5.393,4.533,7.064,5.364,6.529,7.303,6.277,8.782,11.201,6.345,3.438,-5.583,9.054,2.257,10.603,4.572,7.788,-11.101,0.632,-1.8,3.968,10.236,3.837,1.656,3.262,6.524,5.646,0.275,-0.962,2.605,2.619
7.495,5.534,3.942,-16.754,9.592,4.565,13.56,3.339,0.877,2.94,8.798,8.154,8.286,-0.727,10.734,6.339,4.962,2.382,2.31,5.746,3.131,7.886,5.545,4.327,-1.122,6.002,11.209,1.559,2.601,3.237,4.301,39.487,6.853,-6.438,6.375,7.703,5.78,-1.228,1.185,7.234,5.801,5.5,-1.225,4.066,9.512,10.98,4.212,2.007,7.176,8.319,5.777,6.334,3.439,14.192,8.775,11.161,3.923,3.54,2.448,2.611,8.382,9.387,3.395,1.143,2.917,1.41,4.201,1.303,3.5,6.117,6.111,5.619,-8.821,11.445,0.4,3.198,4.466,4.833,3.808,5.594,-2.484,-0.541,2.895,6.428,6.625,4.107
5.045,-0.028,-0.364,-14.803,-4.088,-1.966,3.593,-4.895,3.768,7.311,8.446,5.167,2.998,0.698,11.245,0.405,9.01,-12.912,8.72,2.323,-4.982,7.732,2.1,8.253,-1.457,5.193,10.972,8.939,0.53,1.805,-0.96,19.19,-12.432,6.367,1.95,8.483,1.123,2.131,9.15,5.607,-0.326,-2.09,3.092,0.882,7.84,-13.513,-6.571,1.259,6.087,0.801,5.744,1.456,0.002,-0.153,-2.793,-5.228,4.952,4.211,1.741,-0.88,6.852,4.301,5.451,-4.348,-0.655,-2.114,7.536,3.177,1.669,3.989,1.695,0.542,-7.609,15.713,2.8,2.553,4.97,2.441,1.478,7.174,-1.474,-0.205,6.097,-2.269,-1.931,1.336
8.387,-2.018,4.578,5.185,5.661,5.653,-0.034,0.884,8.939,4.615,10.647,10.257,8.535,7.943,-5.495,5.433,2.981,3.833,-1.57,4.728,-5.309,0.916,5.518,12.916,5.925,6.728,7.397,13.28,2.736,0.344,4.357,35.625,-3.53,6.852,7.387,1.537,8.439,10.501,1.663,7.08,18.26,7.125,3.975,2.154,13.221,11.049,2.534,-3.069,4.998,11.563,4.417,4.399,4.456,5.209,0.678,9.042,5.825,5.156,1.664,-3.388,7.526,1.447,8.778,6.9,6.243,19.505,8.921,16.278,-0.449,7.437,2.25,3.304,10.377,16.665,8.8,1.058,9.327,-2.052,6.405,10.461,2.91,5.388,3.935,6.221,0.465,2.589
5.259,6.934,5.08,9.155,2.673,0.626,6.497,4.984,5.897,4.971,12.012,4.934,0.37,11.469,13.74,3.806,2.235,10.445,7.57,4.159,0.761,-8.953,8.904,7.314,1.87,4.982,1.605,9.003,5.904,0.24,3.464,-12.582,2.274,2.941,7.809,-2.639,3.708,10.384,7.255,8.264,-2.774,2.561,4.39,9.454,12.336,21.809,1.57,2.364,4.918,7.753,3.391,3.017,2.52,8.368,7.765,6.024,4.161,3.948,1.094,0.835,11.494,0.349,5.563,5.603,5.951,1.994,-2.683,-6.19,0.047,6.852,-0.094,2.839,13.229,6.224,10.2,-1.596,9.843,6.959,9.122,3.407,2.458,4.624,1.455,-4.564,-6.861,3.595
9.215,-4.506,-0.211,14.18,7.074,2.842,7.921,1.255,1.453,2.053,14.333,4.97,4.608,-0.941,22.003,1.209,-0.47,7.701,11.326,8.47,-5.345,6.36,6.268,10.909,2.226,2.141,5.707,8.629,1.863,2.92,3.979,-24.049,8.476,7.247,4.997,-1.806,6.209,5.966,5.713,6.87,-12.841,3.24,5.272,6.912,10.953,18.317,4.075,-2.662,9.745,6.654,8.957,4.406,2.696,-7.839,13.473,-5.764,3.869,8.049,9.793,8.55,12.029,-2.643,5.192,2.816,6.932,9.151,-3.954,21.152,2.406,7.777,3.014,1.463,9.777,-5.931,6.6,1.752,10.296,11.045,10.016,1.503,4.204,5.535,5.374,0.554,-2.707,0.893
7.478,10.223,5.357,26.139,4.802,2.341,7.517,6.536,2.148,0.133,12.149,6.76,3.665,1.665,6.035,-2.465,-21.441,8.418,7.591,5.379,0.43,9.813,4.939,2.394,3.869,4.531,3.734,4.548,12.225,7.122,3.55,0.474,-2.515,3.282,4.713,-1.836,7.56,5.61,-5.238,7.143,-12.021,5.959,5.484,7.615,8.671,2.894,2.346,9.855,4.396,9.349,9.698,2.369,2.014,-26.479,7.147,6.759,4.372,3.758,4.515,1.832,11.862,4.091,5.596,5.639,7.907,11.87,7.002,15.794,4.511,9.554,3.791,0.042,3.382,-5.019,-0.6,3.84,5.372,-5.168,3.599,-0.624,3.749,3.166,6.199,-3.024,3.297,4.05
0.791,1.519,1.731,6.495,0.819,4.444,13.437,6.782,7.944,-1.372,11.987,9.2,0.797,0.991,-1.965,-4.479,-6.048,7.987,7.834,4.087,2.195,17.637,0.752,-10.958,-0.483,7.969,3.709,10.011,-1.603,5.389,1.579,2.553,0.472,0.677,3.76,1.734,7.375,0.599,6.736,10,-21.6,3.43,2.818,5.592,-1.646,-2.745,0.841,0.953,0.407,7.442,9.233,-2.319,1.342,4.612,-2.455,4.205,4.565,10.216,13.084,-2.303,11.712,5.943,5.201,4.589,4.243,8.952,3.988,-4.249,4.844,10.113,6.621,2.209,2.443,1.524,-8.8,1.7,5.174,14.577,10.391,-2.447,-2.031,-0.257,5.843,3.036,14.421,3.036
3,-5.19,-0.144,-9.226,7.234,-0.279,1.134,9.954,2.381,0.276,9.065,-4.25,4.255,12.163,17.083,-1.544,1.043,6.525,5.113,2.277,2.351,17.62,-2.262,3.5,-0.666,4.28,5.613,7.349,6.33,1.316,1.069,5.095,-3.503,-1.554,0.647,1.496,-2.853,-1.222,6.006,7.879,-5.697,0.844,4.261,3.774,7.246,0.695,-0.551,-9.8,-5.29,6.942,8.526,8.342,-0.784,5.363,-0.178,-13.128,1.598,7.921,9.207,-0.275,9.17,5.552,3.422,1.618,1.148,5.436,5.18,-8.215,2.881,10.816,5.361,-0.132,4.614,7.438,7.1,0.455,5.907,-3.315,4.577,4.857,-0.788,2.538,1.56,6.168,12.525,3.339
6.4,-0.736,2.011,6.699,2.134,0.595,-0.108,2.235,-5.285,-3.939,12.166,0.83,9.562,-1.054,7.516,7.716,5.347,-11.014,9.017,0.948,-0.458,23.598,-7.286,0.201,3.685,1.699,0.615,9.907,-5.978,3.108,2.505,-3.098,-6.924,-1.133,-3.53,-13.19,-3.564,-2.075,3.476,2.247,23.171,0.414,3.28,1.506,8.338,4.457,1.131,-1.9,2.503,5.943,-0.521,3.779,-1.241,-0.816,2.174,-6.803,0.235,6.537,5.348,0.353,-1.398,-0.223,3.698,2.135,-1.557,1.811,8.01,-1.118,4.782,7.102,-0.383,1.246,4.477,5.959,-4.2,1.249,5.352,-3.582,3.799,3.563,1.995,-1.803,-9.758,-2.813,2.634,3.325
5.4,4.349,2.973,3.597,3.881,0.312,-2.143,-4.348,2.009,-4.042,13.147,-2.93,0.346,3.715,6.867,-8.127,15.679,-5.017,10.77,1.574,1.412,5.854,2.863,-3.9,2.596,4.628,-0.337,5.094,-3.96,3.117,1.241,5.608,-4.564,-1.079,-2.572,-6.792,0.908,0.906,7.289,4.396,11.087,1.169,3.63,1.309,13.376,1.986,2.989,0.9,3.719,6.252,-3.486,-2.977,2.07,4.613,-3.864,-10.924,3.973,6.778,-4.491,3.223,-3.043,-10.408,1.897,-0.173,-2.342,5.98,-5.647,-1.709,-2.103,8.554,-1.847,1.77,2.169,2.063,-3.9,1.901,5.584,-5.414,-10.3,4.971,4.222,4.584,-10.274,-1.967,1.585,-2.225
5.6,1.571,0.051,14.171,4.803,2.466,1.972,7.93,0.481,-0.201,8.545,5.4,-1.779,0.156,7.475,9.482,2.049,4.104,15.192,3.351,5.541,6.976,8.024,-2.701,4.166,1.253,2.625,9.746,8.393,3.238,1.514,7.509,8.648,2.011,0.497,-5.029,0.301,6.327,3.821,6.842,-7.14,3.226,4.411,1.755,10.552,5.535,6.187,1.76,5.36,7.762,3.411,9.681,3.062,-1.566,-16.82,-1.116,6.052,5.065,2.709,-0.355,2.817,3.608,-7.039,-1.88,5.929,-4.241,3.936,4.511,4.093,8.792,5.099,1.785,6.586,-5.009,-1.9,4.23,5.752,5.556,-5.751,6.712,2.269,7.237,-1.143,-0.337,-1.907,4.592
3.7,-5.189,2.499,4.829,3.342,1.652,1.013,7.53,-2.003,-1.676,7.125,7.85,8.517,11.783,8.063,3.927,21.793,4.01,13.431,3.107,0.468,-1.186,0.722,4.501,4.004,-2.123,3.935,5.792,-4.613,3.549,1.623,-2.333,5.092,2.51,-0.609,2.4,0.604,5.626,5.254,2.463,1.868,2.798,5.16,4.301,7.839,2.61,2.792,1.156,4.571,-1.025,2.188,6.145,2.58,-4.082,7.718,5.913,5.553,7.592,4.942,4,4.523,2.061,-6.858,2.807,3.097,4.403,3.463,11.126,-5.311,-0.623,-1.212,2.321,6.179,-6.281,2,2.16,4.647,5.556,-4.119,4.241,4.147,4.17,1.467,1.615,6.944,5.278
0.4,6.153,2.301,1.797,4.173,1.823,4.539,2.171,6.667,-2.574,8.173,7.49,7.955,3.25,6.772,3.578,-4.082,5.378,8.95,5.824,4.717,-6.862,5.536,3.259,4.904,3.522,3.465,4.745,7.75,2.756,2.337,-0.804,5.199,0.518,0.143,-0.901,-0.498,5.331,4.777,5.769,-9.785,2.86,3.294,7.178,11.327,4.685,9.984,1.96,-0.215,1.241,-3.079,4.566,2.787,-1.017,6.352,0.061,4.042,5.502,3.568,4.693,4.965,9.426,3.511,4.141,4.977,5.472,3.127,-0.177,1.236,1.343,0.018,3.253,5.6,5.414,0.8,2.691,5.534,1.587,-3.279,7.012,3.15,3.463,8.81,0.724,2.099,3.966
-0.7,2.705,1.357,2.985,3.772,2.307,10.735,-1.5,3.75,2.463,11.882,3.53,-0.236,5.503,-2.147,-4.939,-2.389,6.46,11.657,5.369,2.676,0.189,4.765,-0.349,0.254,10.117,-0.259,3.833,-6.615,3.575,2.562,-17.146,4.795,-2.259,3.544,0.899,-0.794,6.638,3.965,5,-0.172,3.192,4.649,5.937,12.724,0.73,3.951,1.175,1.625,5.192,1.722,1.696,1.931,-0.706,0.088,3.2,1.753,6.452,-1.809,2.77,7.582,9.726,4.362,6.381,5.769,-0.024,6.256,4.404,7.231,10.798,2.101,5.547,0.438,14.221,-6.2,3.354,9.519,0.51,-4.562,9.486,5.393,3.459,7.993,2.676,1.151,2.559
-1,-1.09,3.296,2.31,2.416,4.723,9.788,3.405,4.056,2.909,19.45,-0.06,5.796,5.031,-7.824,1.71,15.482,7.345,11.223,4.064,0.47,1.766,3.432,1.136,-0.014,2.156,5.89,5.461,0.956,5.217,4.743,12.845,5.628,4.288,3.892,-3.694,0.2,1.746,9.628,5.628,-6.082,4.194,6.662,6.203,11.988,8.602,8.463,3.407,3.177,9.938,1.283,7.697,3.441,-12.45,6.871,7.334,-0.255,7.625,-13.38,2.909,5.915,-9.441,6.697,7.489,5.888,4.499,-0.817,5.397,-7.08,11.264,4.2,5.094,14.075,-0.331,7.8,2.559,13.288,6.642,-3.92,2.321,5.732,4.177,1.481,6.281,7.552,5.757
4.4,-7.157,3.887,6.727,2.837,3.469,13.009,-2.854,0.444,3.79,13.059,3.16,2.15,1.35,-1.819,1.977,4.885,9.923,4.206,3.414,-1.266,2.6,5.666,2.948,0.645,4.401,1.006,4.921,7.439,5.087,4.344,8.545,5.086,3.8,3.943,-4.917,-2.913,2.728,5.947,7.787,6.132,3.388,4.926,4.69,7.073,5.795,9.798,4.075,1.345,9.06,4.106,4.33,4.42,-1.738,0.957,1.919,1.038,4.96,1.562,-1.42,6.935,-12.312,6.184,6.441,4.335,-0.037,3.974,11.199,0.73,10.159,2.395,4.827,1.406,8.931,4.2,2.655,12.191,4.06,-0.83,0.29,2.578,3.673,1.104,-1.024,5.2,3.875
0.8,-2.467,4.346,-1.596,5.622,3.137,11.443,8.976,0.019,4.636,6.773,-4.35,-0.603,3.5,-6.106,-2.148,-4.178,3.334,3.92,4.282,-6.568,1,3.553,-1.096,1.475,-5.454,3.68,5.667,5.8,0.67,2.924,5.192,3.329,0,3.103,-3.067,1.038,2.792,5.533,7.224,13.595,1.986,4.841,4.192,9.878,6.045,5.32,3.129,5.692,9.009,5.176,4.635,4.183,-0.052,-1.308,11.777,1.932,4.459,8.099,-3.012,4.123,-4.983,3.083,3.951,-2.841,-2.399,-0.746,6.996,3.35,9.821,-0.318,3.781,4.149,-5.47,-4.5,0.755,11.167,-0.244,1.509,9.266,0.734,1.886,0.297,-0.481,6.989,3.576
-1.2,9.133,3.442,-4.182,3.485,1.833,11.453,4.226,-3.534,5.267,7.459,1.032,9.07,4.997,-3.809,-0.553,8.535,7.804,9.263,2.002,-8.421,2.395,2.266,0.041,1.394,0.944,4.291,1.125,-2.7,-5.886,1.048,6.113,5.282,3.1,3.658,6.058,1.881,-3.319,1.057,6.776,12.716,1.538,3.523,1.438,10.778,6.967,8.644,-6.306,8.73,9.545,4.215,6.368,2.439,-0.189,-0.439,0.358,3.085,5.062,9.419,9.547,3.494,2.219,-0.436,4.368,2.304,-2.514,2.66,2.76,2.352,6.688,-1.018,2.546,1.136,7.511,2.7,-1.146,8.558,-0.7,3.112,0.72,-1.103,-0.108,3.539,-0.036,5.532,-0.383
1.8,7.937,2.094,-3.826,5.443,1.531,12.038,2.958,-0.06,1.646,2.917,-0.544,0.233,1.01,-3.1,-6.424,8.001,11.167,14.225,4.045,-10.5,2.612,9.201,-0.245,1.957,11.221,2.114,4.473,6.1,-3.295,1.599,-3.09,3.879,0.7,4.838,7.758,-5.31,6.074,5.482,6.498,3.298,0.834,0.901,-0.799,6.199,6.956,1.82,1.181,-7.333,8.885,3.541,4.106,1.706,0.386,2.001,4.631,3.574,7.706,8.202,13.849,1.696,-0.541,0.418,1.089,4.564,5.873,1.32,7.161,-19.013,6.64,-2.137,0.929,6.378,6.578,0.4,-1.159,8.083,-3.981,10.093,5.036,0.401,3.522,7.932,-1.731,-9.016,0.429
-2.1,8.207,0.527,0.308,4.712,-0.962,6.237,5.836,3.009,4.269,1.916,4.925,3.461,-6.24,-7.932,0.335,-15.71,6.589,13.884,5.385,-13.469,-0.98,7.097,-0.192,0.011,7.365,1.973,2.901,2.13,-0.662,-0.629,3.947,4.85,-1.6,3.927,8.175,-5.426,6.496,4.751,6.496,-1.471,-0.853,-0.459,0.353,6.877,3.51,4.201,2.1,9.692,9.895,1.941,3.85,1.258,-0.393,0.322,-2.035,2.845,1.758,5.456,18.202,4.936,5.244,2.182,-2.043,4.645,-8.109,1.36,6.197,1.375,11.46,1.234,-1.031,4.251,4.569,-6.7,-2.066,8.252,-15.096,-0.669,7.651,2.49,2.752,2.658,6.797,1.051,4.047
-0.9,5.836,2.402,3.149,3.89,3.227,0.197,2.02,0.6,4.667,3.628,5.853,1.315,-3.83,1.877,4.9,10.137,5.03,13.037,5.815,-3.9,-5.493,4.519,0.811,5.332,2.6,4.258,3.973,5.1,3.963,2.358,3.713,3.3,2,4.034,8.532,-11.951,0.212,6.659,7.54,-1.698,2.151,1.083,2.633,9.269,5.98,3.821,-0.042,-10.24,9.212,4.941,8.216,2.961,3.338,1.855,-1.815,5.055,3.737,2.85,5.942,5.318,12.308,4.374,0.965,4.186,-50.248,-0.048,-0.799,-1.947,11.096,3.2,2.383,-1.248,1.006,3.4,3.93,7.997,14.982,3.567,-4.668,3.846,4.029,7.281,-8.625,9.235,3.981
3.8,-2.845,2.668,4.379,5.121,2.385,0.64,6.045,4.399,4.678,7.03,4.224,5.716,-7.92,2.894,7.2,1.237,8.933,10.954,5.202,0.7,3.985,4.154,7.126,3.028,5.685,2.253,4.642,2.5,4.217,2.107,4.974,4.112,2.1,4.949,5.031,9.898,6.189,7.574,8.22,2.401,2.887,2.631,4.406,9.615,3.291,1.432,1.679,16.729,9.829,-6.291,3.468,3.116,5.912,2.457,-0.073,4.155,4.963,1.752,-3.312,6.823,7.411,4.625,4.283,4.549,35.224,5.469,-0.826,-8,7.175,3.1,2.757,7.767,5.997,0,3.935,8.12,7.846,3.81,7.878,2.532,2.684,-1.448,2.898,0.158,3.887
4.1,5.527,2.35,4.224,4.523,1.321,1.027,4.324,2.6,4.361,5.83,2.209,11.015,-8,4.215,-4,2.214,6.803,9.923,2.056,-1.023,4.29,1.35,7.729,2.9,5.978,1.732,4.989,4.8,3.667,1.413,3.625,4.602,2.862,2.958,7.956,4.141,1.871,7.55,7.818,6.351,1.267,3.134,4.147,7.891,5.597,1.398,2.154,7.317,10.003,6.773,5.328,3.499,6.344,0.101,4.196,5.028,4.847,4.08,7.734,1.574,2.799,5.86,3.504,2.314,12.746,2.02,4.918,1.754,7.471,4.3,2.661,1.288,5.919,1,1.579,5.652,8.836,7.134,7.38,1.908,3.773,5.578,6.219,10.361,3.857
1.1,8.111,2.094,6.876,4.49,3.794,3.584,5.735,4.6,4.954,8.326,3.395,6.317,-1.59,4.527,5.3,5.653,7.392,9.237,3.43,-5.617,-0.625,5.476,9.649,3.261,8.885,4.328,5.492,-2.2,6.334,2.336,5.738,4.196,4.484,4.364,6.181,2.705,4.598,4.05,4.7,1.35,1.83,0.981,0.475,6.171,3.704,5.42,3.693,3.792,7.323,6.847,5.049,4.329,3.967,1.527,2.937,5.285,1.014,6.461,-3.904,4.243,6.477,5.186,4.401,4.88,13.85,3.046,11.962,-5.877,8.316,2.6,3.702,3.505,18.313,5.7,3.071,-2.754,14.377,7.523,7.578,4.367,4.447,8.548,3.814,2.681,3.913
5.1,3.85,3.581,-4.504,5.177,1.962,3.927,3.961,3.9,5.029,0.444,0.338,7.308,4.75,4.726,4.7,6.952,4.181,7.846,0.57,-1.624,3.738,7.155,4.264,2.218,6.714,3.267,5.575,1.3,5.457,3.589,3.478,4.7,3.895,4.994,-1.679,2.182,3.59,6.184,-13.127,2.08,1.811,-1.27,3.29,-5.129,1.538,6.675,3.917,3.895,-7.359,5.164,3.016,4.664,3.712,9.973,2.581,2.624,2.55,7.342,-3.769,0.068,-0.392,-0.514,4.808,5.531,8.859,5.898,8.403,1.785,-2.191,0.5,4.393,4.09,4.309,2.3,4.312,-7.634,-2.3,8.125,2.404,3.157,4.481,4.519,-0.386,2.885,4.613
3.2,-3.385,3.556,12.198,4.67,3.543,8.952,5.341,3.383,0.427,9.667,0.468,7.395,-1.01,4.511,3.6,-0.683,-0.274,7.662,-4.204,-4.27,-2.582,4.215,1.167,2.948,5.94,-4.739,6.053,8.8,4.38,3.421,-8.933,4.4,3.073,3.847,2.96,2.71,-0.736,8.846,0.791,2.003,1.626,-0.334,2.305,11.467,0.476,8.175,4.699,3.042,6.138,2.754,4.413,5.034,7.036,-0.22,0.584,2.013,3.66,3.917,1.856,-1.366,1.495,3.346,3.907,5.39,4.352,6.283,1.872,-1.979,5.718,2.4,4.491,2.71,3.104,-1.4,4.247,4.572,2.482,8.025,-3.263,3.014,4.794,-1.939,4.65,-0.818,4.956
