"","Series.Code","year","Australia","Argentina","Austria","Belgium","Brazil","Canada","China","Colombia","Ecuador","Egypt, Arab Rep.","Finland","France","Germany","Hungary","Indonesia","India","Iran, Islamic Rep.","Italy","Japan","Malaysia","Mexico","Morocco","Pakistan","Philippines","Poland","Portugal","Romania","Russian Federation","Serbia","Slovenia","Slovak Republic","South Africa","Korea, Rep.","Spain","Turkiye","Sweden","Thailand","United Kingdom","United States","Ukraine","Uzbekistan"
"139","NE.CON.TOTL.KD.ZG",2001,0.619818454889029,0.119133475973897,0.488372928308389,0.514735573567176,0.508872451781188,0.599493125142772,0.886756711812086,0.538873617337182,0.783728879597562,0.687089000700165,0.595425696655162,0.563987058844185,0.49906264407761,0.705092146798851,0.676025794819797,0.766559346353573,0.763051850272902,0.543185760547206,0.56677288079949,0.768774627604704,0.536948276535734,0.564354144422044,0.590885134915844,0.6348186987454,0.584885903523556,0.527265915806394,0.801116146344551,0.853731298074276,0.624624894633992,0.611879708625249,0.731462963645672,0.645298333939709,0.79859996279297,0.673585307989355,0.1,0.473710180954194,0.757793799987235,0.627322059002513,0.599818204800207,1,0.901932326688904
"140","NE.CON.TOTL.CD",2001,0.129450651120917,0.122439138064076,0.114190737440204,0.117347209261633,0.14797657570152,0.156762681377316,0.185868264670589,0.108037820403152,0.101187302799304,0.107847694721726,0.108233355997688,0.208998684429644,0.252594536314245,0.103309902793647,0.110845457734666,0.137637989110487,0.107463885753425,0.194266711168943,0.426997613342931,0.104734981905413,0.161452989021875,0.102201482471072,0.106037432703923,0.105995374867564,0.115718545675442,0.109528638804375,0.102679883245625,0.120201324482954,0.10041665737427,0.100713733739529,0.101562275557206,0.11069781931474,0.137563870758361,0.148883585262669,0.115442652606086,0.117292629844824,0.107832950606364,0.243332926033141,1,0.102248457928752,0.1
"141","NE.CON.TOTL.KN",2001,0.100125211446172,0.100051829162977,0.100028861038767,0.100036118958803,0.100328784055544,0.100163369779412,0.101600868927535,0.156217313331113,0.100001023397793,0.100258832431864,0.100016605050242,0.100212120232069,0.100293712843142,0.103015313495598,0.546134516064291,0.105081353416054,1,0.100199077383874,0.154901465476843,0.100043016590336,0.101556540116809,0.100054259614439,0.102367191236439,0.100971220767877,0.100134396255995,0.100018489797457,0.100024302852314,0.104954330786169,0.100398391680003,0.1,0.100002486570465,0.100341349528031,0.201472048084853,0.100103260771892,0.100080587832947,0.100351145006675,0.100570257909452,0.100189289342803,0.101747582540638,0.100166978357948,0.106184294338923
"142","NE.CON.TOTL.KD",2001,0.149022852599228,0.121126337996158,0.1165738277542,0.120721504203416,0.174533610278125,0.165296555100562,0.230789138228154,0.108658860986788,0.101354587486548,0.111474497499645,0.109569910003628,0.221300779338565,0.267928428819369,0.103664127015257,0.121192716810626,0.14900681015306,0.112308088079329,0.213847195663443,0.331727641446204,0.104228461369284,0.152619594009895,0.101154146785404,0.108903943085938,0.108198743860944,0.116935732049508,0.110646984647711,0.103993789444753,0.137433366092198,0.1,0.100080638216532,0.101501636203209,0.112026706988429,0.144303790529461,0.159090970323959,0.122580732710501,0.119751880009402,0.110751712125863,0.249780255196416,1,0.101573752630427,0.100376658996107
"143","NE.CON.TOTL.CN",2001,0.100409843454249,0.100161941431016,0.100113528102935,0.100139823872161,0.100844760751065,0.100654194598646,0.105346966074418,0.253522068418026,0.100003375892425,0.100230158848624,0.100063898663335,0.10090334915503,0.101266535182108,0.109008778275844,1,0.113705327528107,0.463572999219013,0.100780620807991,0.397321268223245,0.100147785874866,0.104334784214869,0.10025016064523,0.103005808201062,0.102615143199656,0.100495665611882,0.10007468933713,0.100065572520502,0.104582577749366,0.100650251023944,0.1,0.100008323577707,0.100733381820865,0.470587506742351,0.100402545452613,0.100137265194661,0.101390594965638,0.102886289569779,0.100735386623049,0.106709654086691,0.100114338391861,0.102921980310186
"144","NY.GDP.MKTP.KD",2001,0.156200322886242,0.12289300524885,0.118797722028667,0.122342999586163,0.176445811049992,0.175252908137085,0.293206714850044,0.108700897934099,0.101939627426558,0.110414532331093,0.111400271502678,0.233860849652349,0.285553550080313,0.104522549980856,0.124919113256577,0.15282495909534,0.115451074290284,0.220287972557498,0.358215687536339,0.108012130141968,0.155015981355908,0.101706903481764,0.10818457820576,0.107889509550051,0.116809173954867,0.11113678181341,0.105337540435648,0.1515965681756,0.1,0.10049920971606,0.1015551188509,0.113118590607972,0.152720593202873,0.163874014256616,0.123661135018996,0.12236578776911,0.11320979404566,0.251429092055252,1,0.103268157375413,0.10046301978874
"145","NY.GDP.MKTP.CN",2001,0.100374884983713,0.100135330151162,0.10010899565529,0.100132945614342,0.100707736370053,0.100614133538708,0.106049105865709,0.223456697956814,0.100001815318139,0.100184533141543,0.100067504228067,0.100829342380704,0.101176123468258,0.108406602626052,1,0.112645412685683,0.503606466774042,0.100701384674975,0.390633073778906,0.100181186912334,0.103853127211922,0.100232264685714,0.102518246201727,0.102188497994975,0.100415695750412,0.100062664473602,0.100052614519442,0.104877717955981,0.100462540553956,0.1,0.100007225923125,0.100625835540553,0.486502950648429,0.100371657930776,0.100123614498933,0.101357179014444,0.10291044492962,0.100614564322668,0.105773369947256,0.100103884152135,0.102681002723189
"146","NY.GDP.MKTP.KN",2001,0.100124849601243,0.10004512818263,0.100026733087378,0.100031912536565,0.10028571432709,0.100156276409608,0.101963952963034,0.146070567624938,0.100000967487819,0.100186606168324,0.100015925832236,0.100194833782787,0.100270353882657,0.102798783276761,0.549640883810864,0.104770686878591,1,0.100175004580109,0.150986757897696,0.10005810364426,0.101352602677001,0.100048575738627,0.101826948843759,0.100754511761219,0.100109721124565,0.100015540888762,0.100020985519841,0.105407517209029,0.100290639022655,0.1,0.100001542623284,0.10030240110544,0.19971603375557,0.100092586990591,0.100069775289815,0.100325404489415,0.100568942123858,0.100159267045885,0.101458378987644,0.100201411183108,0.10447114192986
"147","NY.GDP.MKTP.CD",2001,0.131328714706001,0.121906738062456,0.115845623899698,0.1191863870453,0.146708247648241,0.161947928436151,0.213068602429935,0.107391238435113,0.10111254726456,0.107261216350748,0.110058013548347,0.216326288066314,0.264698540994564,0.103605658082068,0.112690091671364,0.140360861789912,0.109832015260033,0.198477556610635,0.471502645323618,0.106929102405444,0.163457035349142,0.102388938665774,0.105796747555635,0.105748797958634,0.11528340491591,0.109382919561174,0.102468567525136,0.125134087483436,0.100132746974256,0.10080671462131,0.101649834678848,0.110560055601053,0.145658184042774,0.152484202186027,0.116206829844587,0.119667416907894,0.109271584739785,0.239399966016344,1,0.102376167288013,0.1
"148","NY.GDP.PCAP.KD",2001,0.95320013034343,0.274803531235999,0.820900895689424,0.760056606787261,0.212097387835953,0.802138609066799,0.129691042351525,0.160620531346614,0.166532308904278,0.133331675630769,0.813392218131728,0.723767142679333,0.742559782906285,0.260985567969975,0.120796154767781,0.1,0.159608764833078,0.704130120208442,0.676207516474214,0.204227647670663,0.250242494074212,0.118772741704677,0.103285021341507,0.120089216522917,0.225024546002884,0.442514296392337,0.176869151727783,0.19086965933448,0.149572643958349,0.399549214772857,0.2584899292732,0.175885447264145,0.417271454823464,0.54915928235675,0.197906483699241,0.866258589438293,0.15295701304694,0.833934732622756,1,0.11470961127357,0.110050563249716
"149","NY.GDP.PCAP.CN",2001,0.10209688675172,0.10031746773357,0.101538794106799,0.10143484932403,0.100330380767766,0.102110202409348,0.10041080582106,0.441782828082343,0.1,0.100182050701735,0.101566336130877,0.101396755695659,0.101476143014273,0.191040761697057,0.557184290941724,0.101179193916049,0.767683757214129,0.101265560851293,0.352051041333703,0.100788304810527,0.104174461651548,0.100805844151349,0.101637928409016,0.102933132897646,0.101117425551244,0.100675288043791,0.100205005308673,0.103579993799138,0.1068553767377,0.100525348453453,0.100270428849401,0.10137390880765,1,0.100919999935393,0.100114286772737,0.116858382205122,0.104949437655431,0.101053457756139,0.102124556550626,0.100146835103857,0.11178331887179
"150","NY.GDP.PCAP.KD.ZG",2001,0.514923435027999,0.188719417712524,0.522331180186574,0.515601268284231,0.479110028281378,0.512318815706028,0.873710464180882,0.480628749400589,0.594062951195891,0.551173854298393,0.60114564360688,0.541411675928097,0.555528741441195,0.703136580148301,0.591432966255155,0.631096935502692,0.510525864188721,0.575730968741698,0.483579709329203,0.368898740383174,0.374404816575501,0.786218148632906,0.497111541597359,0.522883356640112,0.543728100449842,0.540607735205314,0.828679007246916,0.768111399572195,0.847957828203548,0.636827598671888,0.657305543695859,0.570480804710035,0.689332953467003,0.645255306401541,0.1,0.537986818743808,0.607446435497877,0.568924942569304,0.473865793006961,1,0.626259207978081
"151","NY.GDP.MKTP.KD.ZG",2001,0.581943528713841,0.182958738198061,0.534051850366775,0.523687980721636,0.541643282721881,0.566390270265736,0.971282495905522,0.559457825624664,0.704059714583573,0.674345629197591,0.617114757340592,0.578374710557801,0.5596786609852,0.707675679952893,0.681039305225641,0.754059879530138,0.603639727630304,0.576373689032086,0.479553023606961,0.487691487549764,0.430656537223718,0.908451636143261,0.675531169682992,0.644282521544673,0.533519970489141,0.575897446347607,0.77844151758135,0.771137292123452,0.881161379012772,0.654632753456917,0.656935246020785,0.622680582229997,0.755818640032629,0.698948760102216,0.1,0.545330016133107,0.668716582685312,0.589119453707385,0.514701583180229,1,0.713227237279854
"152","NY.GDP.PCAP.CD",2001,0.571832740528165,0.264845866049525,0.691487778130471,0.653614752259699,0.166054660164815,0.67341345663871,0.114798867858145,0.149445302988253,0.135694650831285,0.121520909724305,0.701522911810607,0.639735066003428,0.668660403971947,0.218404316855141,0.107092617549811,0.1,0.135648869534656,0.591933285072839,0.933084836522697,0.18565355621964,0.275743916769436,0.122100294003335,0.101209704817367,0.113278731758633,0.211417293621664,0.376863161168063,0.133740909645451,0.140492011091512,0.131339060344004,0.346072798146042,0.229349814805398,0.159312414724344,0.372606096207237,0.466025691067413,0.165027927553924,0.757462144409817,0.135330510109902,0.773137950897673,1,0.108780510938674,0.100166712903056
"153","NY.GDP.PCAP.KN",2001,0.100421389257296,0.100064468482031,0.100226419298542,0.100205915147854,0.100086641228488,0.100321258927042,0.100081685907866,0.177091647179829,0.1,0.100152237301927,0.100223888920443,0.100193685821916,0.100200018825949,0.118316891431707,0.238066267845749,0.100273566027092,1,0.100187068266265,0.126717382150365,0.100152077441726,0.100888042562383,0.100096646093602,0.100744963446109,0.100613011953398,0.100175346500251,0.100098905344637,0.100051311801612,0.102449942382728,0.102589312034237,0.100084426376705,0.100036890266118,0.100409938454309,0.240339011960269,0.100134844048201,0.100053296987421,0.102441209708731,0.10057786715616,0.10016175203515,0.100320527990465,0.100258863832507,0.111928740498984
"154","NY.GDP.PCAP.PP.KD",2001,0.784492748057267,0.381650027818776,0.93792495459268,0.871033719269593,0.268401054044039,0.838375685334182,0.120183909337395,0.223126037111478,0.208907312404898,0.193372031981706,0.823569012306314,0.811781375756706,0.87536707339576,0.433460379395377,0.158680758660848,0.1,0.260105210153935,0.880913669127242,0.738951482865754,0.348465586427281,0.383208777469318,0.132336558269204,0.113929914772912,0.135017375563245,0.36027176540977,0.632495257437855,0.29602045269615,0.3411781232964,0.230410542015826,0.562847369848102,0.356037505682002,0.254244077163064,0.502500270176195,0.729081706461073,0.317660867194149,0.82852064378063,0.239984632780655,0.803266214355945,1,0.206006449990286,0.107679897650411
"155","SL.GDP.PCAP.EM.KD",2001,0.719529484986241,0.434412377816944,0.86720245122599,0.943049813355732,0.276621099152865,0.729489515443638,0.1,0.237168208318013,0.213207795533813,0.284241617337772,0.784749949411594,0.840044018639305,0.837757618490888,0.474463702793805,0.152318008617358,0.106910980528033,0.384279360642661,1,0.632527742539114,0.364979612143041,0.427307649892915,0.165815672493742,0.141381516737189,0.145206350979146,0.399458412552772,0.551961846170747,0.264695719158587,0.324482823518087,0.234074279460908,0.526597818111088,0.379522736569507,0.385638450090358,0.458168093858961,0.777830426757206,0.40999054324906,0.732805806556088,0.195720936307839,0.72673357050181,0.873482714705927,0.205219048339367,0.111339544449908
"156","EG.GDP.PUSE.KO.PP",2001,0.454093161356504,0.656445447803142,0.729632108525989,0.460663202561206,0.796721554922949,0.329993657171589,0.301271755846566,1,0.778325688541396,0.859582593108389,0.386172772705626,0.592077949382619,0.617532710280922,0.474818487196668,0.610658715376706,0.479085828702806,0.506862154747678,0.862302060131115,0.639917404988511,0.55060989237809,0.661212810763049,0.910073322711939,0.626562526298133,0.678661527539586,0.426937495220901,0.754887214382768,0.345945625568062,0.133969528221942,0.281616648230586,0.508289219134548,0.313697866326349,0.31284165951741,0.439563313588524,0.690602259939898,0.785335026786793,0.475989789226122,0.597409371631164,0.676086410418733,0.425446731061278,0.136045064355739,0.1
"157","NY.GDP.PCAP.PP.CD",2001,0.755864992420659,0.33087588343577,0.808574402074424,0.785009909476228,0.28047566007285,0.822176357244658,0.126047490177967,0.221453340106107,0.201154426498175,0.192526408040069,0.759444991144053,0.751456936790859,0.774202660481426,0.383649695848353,0.169432194085394,0.1,0.331639944102591,0.765577682116335,0.763223403320379,0.37987154237184,0.332884208810061,0.14410482915454,0.115375610553035,0.134744942185702,0.329855366740849,0.546381105223209,0.211328087864541,0.233036426243458,0.210382934025997,0.531525170657935,0.362475849854487,0.262047598202915,0.551521437397548,0.634594417695982,0.279236748589719,0.814365522791249,0.239990755105694,0.759741098304181,1,0.166787288300371,0.11542965020349
"158","NE.GDI.TOTL.ZS",2001,0.479256027262598,0.145162858312314,0.554424399831827,0.4459607109587,0.278906182491008,0.318804527551202,1,0.162601842490325,0.433743459647894,0.258239842864104,0.469292219268455,0.425831684820128,0.459980467903678,0.600542865894325,0.441901954275667,0.758184788375152,0.987561793727102,0.369108603039485,0.665774560008358,0.521693681684839,0.368750404182093,0.659754398904087,0.221312148462602,0.287633081841374,0.355082778070959,0.683052621514721,0.451205273735459,0.41660108018549,0.216921280143663,0.619395076525148,0.789984864370239,0.1,0.830941230566526,0.610149992160534,0.248155064891871,0.460011412088263,0.466504125259837,0.25257191905265,0.426340431863772,0.410736554461199,0.380124173469016
"159","NE.GDI.TOTL.CN",2001,0.100388104194766,0.100088572967335,0.10012131509191,0.100131849598056,0.100584848040258,0.100532819344354,0.109543666238082,0.187810265323677,0.1,0.100145604146649,0.100068040319134,0.100813673212306,0.101196617172629,0.109785313953891,1,0.116781607899988,0.731253763727499,0.100646039636171,0.457888536274793,0.100195381889295,0.103559212113048,0.100285467832478,0.101939722735108,0.101835979587038,0.100375651876355,0.100079463846595,0.100051529233752,0.104748159545255,0.100350586431448,0.100000418525478,0.100012282858705,0.100398874740987,0.641930600778341,0.100436601293836,0.100094841197865,0.101381100186001,0.102983054325092,0.100490330112971,0.10567862714369,0.100098462880456,0.102507368000321
"160","NY.GDS.TOTL.CN",2001,0.100294995113093,0.100074953878745,0.100100232812292,0.10011869895509,0.100389247776963,0.100522314929326,0.107692308688268,0.153174885329144,0.1,0.1000797070096,0.100077765586737,0.100658168913559,0.100966599698311,0.107000720770053,1,0.110169471719306,0.597193152191064,0.100517986870088,0.374999416567052,0.100261100497404,0.102728989376042,0.100192261897776,0.101380307057212,0.101192963856803,0.100230583300624,0.100036386809634,0.100024155493444,0.105569485954332,0.100025564302271,0.100001832818135,0.100006492754853,0.100376257656013,0.523709305932892,0.100301284666295,0.100093536025756,0.101280893069207,0.102968739465991,0.10033395129553,0.103586452732596,0.100081278029416,0.102119500162797
"161","NE.GDI.FTOT.ZS",2001,0.520175652557041,0.175362698607371,0.580333851182998,0.488551190598716,0.337044758625215,0.403170440399452,0.910524149539287,0.221911576341567,0.361203732957807,0.310632821153485,0.507048753214887,0.45510542637592,0.465205494464643,0.58246095941338,0.384896435892759,0.776218452863805,1,0.4248847965549,0.692255419656835,0.592799587296368,0.394853070432905,0.620683040339082,0.237188622608927,0.33298921210528,0.414201301976809,0.67892929611755,0.437037982250823,0.35498354528605,0.1,0.639626120998339,0.737060178655727,0.182387973749301,0.807500270240515,0.621552575660345,0.319202902627188,0.499598657842895,0.491987738207136,0.305848598177565,0.494205197661535,0.388621919772701,0.657458533768012
"162","NE.GDI.FTOT.CN",2001,0.100443164220134,0.100092918352021,0.100139003251791,0.10015151527517,0.100660473151018,0.100627979676983,0.110293278713082,0.196636745867083,0.1,0.100163732653131,0.100078982704405,0.100906632599768,0.101301848728726,0.110621694808988,1,0.119244893043308,0.834473684528656,0.100737987765934,0.509686179722233,0.100233199833329,0.103903021986688,0.100307490754752,0.102018860005611,0.102034914233267,0.100430989914926,0.100090357679358,0.10005568117872,0.104681420292657,0.100281139251597,0.100002531794188,0.100014650304897,0.100452419631043,0.704190504989637,0.100491130593608,0.10011038705109,0.10156502047043,0.103326090269102,0.100547211317963,0.106614717188766,0.100103064541642,0.103657678215832
"163","NE.GDI.TOTL.CD",2001,0.13323020586848,0.115257145492792,0.118216191692146,0.119709479884012,0.139428651179331,0.154943253107258,0.281882592565765,0.105183788327598,0.101238623045556,0.10591678092694,0.110664381668274,0.216359397590514,0.270642501721628,0.104552640007768,0.113021852565778,0.154873054077888,0.116309208145436,0.192596988956203,0.565246103919797,0.107829518330891,0.159661838647859,0.103322389246632,0.104448573308376,0.104879069096829,0.114174925295214,0.112283690483624,0.102668106576719,0.124973965348942,0.1,0.101277073508795,0.102760645497586,0.106716106021503,0.165579821846649,0.162908667624783,0.113099762904093,0.120504964250683,0.109812571361383,0.213871242674366,1,0.102431030805732,0.100062885675195
"164","NY.GDS.TOTL.ZS",2001,0.584310704703304,0.435559875777024,0.66175104998557,0.647433619706584,0.426885989800805,0.627391314752854,0.914528317294798,0.344313873113558,0.46089383495708,0.355738479730312,0.788872654742818,0.589789433283775,0.609046444813896,0.617154126576225,0.730828156932846,0.597821014142875,0.888260438602275,0.552833668558699,0.694300367318246,1,0.532716686127996,0.609681010466773,0.424475383937046,0.4225074849555,0.431089492590936,0.45841363899172,0.392673820830267,0.826411535194872,0.1,0.632764609984469,0.577745372259445,0.461238080285132,0.796184424526464,0.599938299962261,0.562153910344836,0.69125052944085,0.743562748437985,0.422729834103628,0.473738883837295,0.577274068793689,0.588353506544098
"165","NY.GDS.TOTL.CD",2001,0.140600632149838,0.120661846699272,0.124161802569902,0.12830340091866,0.142218456825741,0.185627256508102,0.332842355309874,0.105665485798684,0.10189213949972,0.105798143702749,0.119122838814723,0.249296069156862,0.318471123352403,0.106000496564412,0.121838930777207,0.153311615045323,0.121270890921284,0.21785595055088,0.666541686859568,0.117611515096622,0.173239684275097,0.104312246476644,0.105845829748923,0.105772205172168,0.114471471879306,0.109842380150559,0.102650024689886,0.14775591835259,0.1,0.102319320920459,0.103137722373743,0.111052815783862,0.182063752456882,0.169253841316875,0.120632131699411,0.131123268622763,0.116651307854326,0.223157557797783,1,0.104038529082669,0.101107477863002
"166","NE.GDI.FTOT.CD",2001,0.132664207789787,0.113789175725865,0.117896288894485,0.119419028353015,0.138349084938274,0.155635274327826,0.268599279989748,0.105113765191695,0.101163019753285,0.105874191268691,0.110591662532257,0.211318388757595,0.259417019645482,0.104446912611924,0.111321642861736,0.154270538865785,0.116554394555653,0.190793959162381,0.557497327969814,0.108205001668287,0.156360921013977,0.103255152452857,0.104144989428145,0.104859905253213,0.114138125234807,0.111976020815048,0.102612039911373,0.121270866889344,0.1,0.101480046566615,0.102762274733102,0.106748057289234,0.162998798974757,0.160750924114626,0.113077811037584,0.12016180678974,0.109614446717856,0.208971992894502,1,0.102337400120877,0.100557386704393
"167","NE.DAB.TOTL.CD",2001,0.1302470372724,0.120887942654917,0.115039556000751,0.117839894981779,0.146133240462613,0.156360422701268,0.206418087376723,0.107413266434253,0.101184843764464,0.107420828848675,0.108740629618953,0.210563186008935,0.25644842506752,0.103562624125417,0.111298239824732,0.141316070515875,0.109344805364755,0.19389707408064,0.456595726295916,0.105384297715841,0.16105685639966,0.102428096547234,0.105683792604644,0.105742934139669,0.115374738629369,0.110105323789179,0.102663933988146,0.121210247174844,0.100313966783911,0.10082091946182,0.101805469238306,0.109831805911786,0.143550738091625,0.151874399222235,0.114927673437795,0.117967360660061,0.108243547349688,0.237012219296618,1,0.102274123257388,0.1
"168","NE.DAB.TOTL.ZS",2001,0.578908169638224,0.545247099170455,0.532935451277368,0.480635759135011,0.641796713501547,0.423289433094688,0.511596736174193,0.667571038825987,0.699933881160996,0.715147387483858,0.323403311793699,0.537888641014378,0.536394216073594,0.616892776723331,0.376475209927855,0.74178739383095,0.535586750399732,0.546421525584207,0.564889630837374,0.1,0.570688049435627,0.664061651826954,0.607703363161203,0.652739263194119,0.685654060471225,0.863241782599217,0.794233328764328,0.243814942793422,1,0.610004208797874,0.786679016436956,0.484941832446331,0.547013737117539,0.644033491509735,0.457307737302217,0.436312684143181,0.376785476253299,0.629926718102459,0.6795326184352,0.543423755970041,0.51025057851276
"169","NE.DAB.TOTL.CN",2001,0.10040444894438,0.100143977195899,0.100115322049208,0.100137780568694,0.100781380346114,0.100624542638477,0.106368597562989,0.237523723248882,0.100002452100067,0.100209471208577,0.100064805107564,0.100881414768855,0.101249411123045,0.109197733546337,1,0.114454181450922,0.528742762498097,0.100747753736375,0.412066967049777,0.100159271769778,0.104145861259052,0.100258654701697,0.102746156423456,0.102425345656372,0.100466345110471,0.100075749857761,0.100062051640799,0.104622789081563,0.100577192564489,0.1,0.100009185614495,0.100651840584339,0.512302806159219,0.10041073487239,0.100126834727302,0.101388181619995,0.102909746445081,0.100675623111056,0.106458538111137,0.10011037144245,0.102820936822824
"170","NV.IND.TOTL.KD.ZG",2001,0.515178868882367,0.332186138156484,0.634433488948224,0.576345539461815,0.529869728639445,0.527108338343245,0.926779294552508,0.592779543224755,0.825499184668465,0.879467791938183,0.605109949836421,0.663139195440424,0.526786775192927,0.724979995055366,0.676590961855798,0.66951269851025,0.555370529095471,0.581768708889367,0.386790651933799,0.449036339633574,0.462901306189497,0.737470985175394,0.810211667473596,0.615927172171301,0.51594992753681,0.649546953745821,0.935289063700653,0.808558742611405,0.684486056667956,0.693049285702741,0.824626370715166,0.625382342462549,0.699882943905061,0.761019353578942,0.1,0.603110630400811,0.670745210003605,0.639700548489497,0.417753854427929,1,0.683618470158014
"171","NV.IND.TOTL.KN",2001,0.100082812365376,0.100030429463231,0.100017803673588,0.100016107784942,0.10017234924955,0.100103640188723,0.101823705416761,0.133653763565601,0.100001164272964,0.100182272619617,0.100009706068186,0.100097853308472,0.100179934228134,0.101897012889457,0.630373557920987,0.103230288926691,1,0.100105215529618,0.137720230218598,0.100073669313818,0.101202974796229,0.100030272314778,0.100769529292257,0.100591491197484,0.100070972697918,0.10000899242273,0.100016969098915,0.104257561353596,0.100204546570256,0.1,0.100000304641741,0.100210583939868,0.179959271351072,0.100064665927713,0.100037698976718,0.10020277970892,0.100543231851981,0.100090010451566,0.100755386363089,0.100174578300806,0.10213939038493
"172","NV.IND.TOTL.ZS",2001,0.270745613283954,0.318584924299836,0.407794745538953,0.290567776342011,0.240247810901798,0.414978593734385,0.906735506711657,0.378133538700768,0.433091350915182,0.488725283080924,0.490152273599981,0.189069375829006,0.373511839063139,0.375576803923221,1,0.35602032495994,0.760039146110903,0.284811248022598,0.491203331587395,0.949133017440303,0.558475638175044,0.323399514944487,0.1,0.609025774733516,0.383063136099841,0.285505561770213,0.531997269133668,0.516959464689294,0.54844338401214,0.478247896285106,0.457064348648606,0.417508024927913,0.55858465952471,0.400171258767132,0.32641257375436,0.341779506128345,0.651847644154769,0.208662202195693,0.205033242149387,0.458912763815504,0.15939751054531
"173","NV.IND.TOTL.CN",2001,0.1001834794601,0.100070047623949,0.100063631649509,0.10006598090157,0.100332639771698,0.100364270531357,0.105660966298077,0.170172042001507,0.100000738744999,0.100119136476235,0.100043713036494,0.100360254930499,0.100663896221635,0.10476257595755,1,0.106992605301948,0.436390077015234,0.100351687592421,0.28800321738563,0.100178567825509,0.102673032345815,0.100121953827504,0.100942231693834,0.10159569169826,0.100236940142812,0.100030043512264,0.100035955895542,0.103242773762815,0.10031814397036,0.1,0.100004333086726,0.100372340146667,0.368094250937658,0.100216308538064,0.100064606992615,0.100736083438649,0.102208577335158,0.100274871476556,0.102585798375611,0.100064716752067,0.101114322677047
"174","NV.IND.TOTL.KD",2001,0.161568295514039,0.127190498588031,0.124482144383754,0.122241975961041,0.179810602020593,0.196566929945399,0.447045343845636,0.112572331556843,0.103334495026156,0.121232920997927,0.113785687414831,0.230222969291537,0.338647001042339,0.106053523352874,0.157061245954563,0.164819643640059,0.13127782085023,0.239948027229269,0.4689877180665,0.121109667161283,0.19172546423321,0.102126213511609,0.106404093648772,0.112654139176683,0.12109324162862,0.112843004048593,0.108690123757476,0.181830889110766,0.100221400361776,0.100964546405221,0.101366960095762,0.117833602519302,0.18211910844673,0.186384405592904,0.125801662632979,0.126901577068614,0.124859696293694,0.265818675228025,1,0.105702655938079,0.1
"175","NY.GDP.DEFL.KD.ZG",2001,0.163138870869293,0.104948592422556,0.13592523709333,0.136288638182054,0.199835569546934,0.132988448707776,0.136942674102755,0.182461802823749,0.405362767040755,0.13511688349673,0.149732209161159,0.136548550138845,0.129388510923213,0.228558312861688,0.261634884291165,0.148838757106287,0.266823698975966,0.146985741124454,0.105059431643732,0.1,0.177606337796682,0.122744213195887,0.170166192823384,0.173303959017781,0.147863019058043,0.153932523435805,0.502501319043853,0.28386716715667,1,0.204417862266424,0.168240651969859,0.195512917075877,0.151514924333013,0.157925649563682,0.655440961513028,0.14138600259435,0.135624180524696,0.134586465402694,0.13903877893145,0.219949560474985,0.57664436675872
"176","NV.IND.TOTL.CD",2001,0.134680817260552,0.125995397785701,0.121191742586834,0.12192272028672,0.149372606821996,0.182462038912078,0.337014032324878,0.109700145449485,0.101916589844871,0.110944703803396,0.114993998985818,0.21348707661876,0.30796608817062,0.104882260308081,0.1295704676677,0.150087653486794,0.119181924621967,0.210821320488449,0.6365612680351,0.116097602297629,0.198774471379828,0.103072997840895,0.104764447534618,0.110019618468822,0.119830740723934,0.110740680430767,0.104277905209918,0.137806994941333,0.100787991970949,0.10162706128494,0.102740794834652,0.114420806287256,0.171245644714466,0.168697671255177,0.119502073174194,0.124103674868773,0.116424442190065,0.240246553705213,1,0.103760051379763,0.1
"177","SL.TLF.ACTI.1524.FE.ZS",2001,1,0.524045132794766,0.697199040488556,0.377703815937568,0.672975639951035,0.907140773279696,0.96135359065853,0.650896521982251,0.555861261702308,0.170017645667054,0.675771241987709,0.41504761663991,0.653517432975474,0.365250610736134,0.550571813229509,0.285432376406651,0.119013405283845,0.416715452564644,0.639412237048011,0.50287146340812,0.450421795520218,0.24062300278163,0.1,0.444242834554228,0.486701362389172,0.562008471677397,0.47547120656913,0.485875351877783,0.493531582229605,0.405787143235397,0.552255524649694,0.402197311974979,0.498741592631657,0.492340253542368,0.350605344995876,0.735718264085939,0.654692886167261,0.825130569301629,0.798047943558641,0.438635694391934,0.520423580840197
"178","SL.TLF.ACTI.1524.MA.ZS",2001,1,0.66312252581375,0.737421822935905,0.291666112598217,0.94142754126414,0.874729539106777,0.903541822026605,0.899569809291634,0.828677973309341,0.332818078162451,0.583822793698012,0.335660987707201,0.621385857085208,0.328261285348783,0.777162409512361,0.811136493808135,0.593742826665227,0.350601530322813,0.471174137417977,0.603904832291599,0.860192258618299,0.828718276447737,0.950117636280755,0.617716194802603,0.412762968150095,0.58110087048284,0.413871919771117,0.449196851432684,0.572047816477488,0.351609647183454,0.5450097177054,0.368989837216684,0.1,0.498333222519643,0.67388938617363,0.597210819427069,0.754620571931958,0.866745056669665,0.772202431485946,0.230835370567532,0.721694984549609
