loss,mae,mse,val_loss,val_mae,val_mse,epoch
0.7171440124511719,0.3309140205383301,0.7171440124511719,0.1641196757555008,0.3255215585231781,0.1641196757555008,0
0.14275069534778595,0.30609095096588135,0.14275069534778595,0.018787601962685585,0.11018010973930359,0.018787601962685585,1
0.014439690858125687,0.0928334966301918,0.014439690858125687,0.002388747176155448,0.03936423361301422,0.002388747176155448,2
0.002681148238480091,0.04436280578374863,0.002681148238480091,0.0018805507570505142,0.037014298141002655,0.0018805507570505142,3
0.001955179963260889,0.03842993453145027,0.001955179963260889,0.0011261038016527891,0.027998195961117744,0.0011261038016527891,4
0.0010129023576155305,0.026418693363666534,0.0010129023576155305,0.0005666685756295919,0.019666794687509537,0.0005666685756295919,5
0.0005885501159355044,0.020636850968003273,0.0005885501159355044,0.011257922276854515,0.08864869922399521,0.011257922276854515,6
0.009835032746195793,0.08572209626436234,0.009835032746195793,0.002453186549246311,0.03659943491220474,0.002453186549246311,7
0.0016948662232607603,0.032151978462934494,0.0016948662232607603,0.0007376875728368759,0.02115768939256668,0.0007376875728368759,8
0.0009536699508316815,0.027286550030112267,0.0009536699508316815,0.00035779105382971466,0.01615028828382492,0.00035779105382971466,9
0.00046599708730354905,0.019485102966427803,0.00046599708730354905,0.0004968075663782656,0.017836395651102066,0.0004968075663782656,10
0.000449622719315812,0.018113551661372185,0.000449622719315812,0.001169930910691619,0.026322007179260254,0.001169930910691619,11
0.0010973898461088538,0.02619863860309124,0.0010973898461088538,0.0018381273839622736,0.03410252556204796,0.0018381273839622736,12
0.0014772454742342234,0.030768103897571564,0.0014772454742342234,0.0016973636811599135,0.029397573322057724,0.0016973636811599135,13
0.0015243906527757645,0.030025355517864227,0.0015243906527757645,0.005821936763823032,0.06386420875787735,0.005821936763823032,14
0.006256225984543562,0.06961788982152939,0.006256225984543562,0.0036847239825874567,0.048310454934835434,0.0036847239825874567,15
0.003589433617889881,0.048772018402814865,0.003589433617889881,0.0076513090170919895,0.06902303546667099,0.0076513090170919895,16
0.006965916138142347,0.06693867594003677,0.006965916138142347,0.007890843786299229,0.07029812783002853,0.007890843786299229,17
0.006831281818449497,0.06901486217975616,0.006831281818449497,0.01594611257314682,0.10120585560798645,0.01594611257314682,18
0.014452657662332058,0.10065880417823792,0.014452657662332058,0.000201331902644597,0.011177743785083294,0.000201331902644597,19
0.00012778252130374312,0.008830682374536991,0.00012778252130374312,0.00024706206750124693,0.013023280538618565,0.00024706206750124693,20
0.00027860989212058485,0.013687310740351677,0.00027860989212058485,0.01118218619376421,0.09920308738946915,0.01118218619376421,21
0.0126260444521904,0.10510015487670898,0.0126260444521904,0.018895095214247704,0.12920434772968292,0.018895095214247704,22
0.021348759531974792,0.13651341199874878,0.021348759531974792,0.1420908421278,0.33098703622817993,0.1420908421278,23
0.1545470803976059,0.35221755504608154,0.1545470803976059,0.003417256288230419,0.052827149629592896,0.003417256288230419,24
0.0038977311924099922,0.05391598492860794,0.0038977311924099922,0.00822989922016859,0.09038928151130676,0.00822989922016859,25
0.007914960384368896,0.08650320768356323,0.007914960384368896,0.005210846196860075,0.06011462211608887,0.005210846196860075,26
0.0049863653257489204,0.06059304252266884,0.0049863653257489204,0.0028303128201514482,0.044237665832042694,0.0028303128201514482,27
0.0023502008989453316,0.041960835456848145,0.0023502008989453316,0.011466190218925476,0.08621324598789215,0.011466190218925476,28
0.01152629591524601,0.08948931843042374,0.01152629591524601,0.0003812477516476065,0.016181880608201027,0.0003812477516476065,29
0.00048312346916645765,0.01971973292529583,0.00048312346916645765,0.006228211801499128,0.0741860494017601,0.006228211801499128,30
